order_id,product_id,quantity,unit_price,discount_pct,gross_amount,discount_amount,net_amount
ORD003916,PROD0112,2,1089.69,10,2179.38,217.94,1961.44
ORD003916,PROD0250,3,813.41,15,2440.23,366.03,2074.2
ORD003917,PROD0127,1,672.47,0,672.47,0.0,672.47
ORD003917,PROD0117,3,901.83,10,2705.49,270.55,2434.94
ORD003917,PROD0434,1,882.16,5,882.16,44.11,838.05
ORD003918,PROD0231,1,697.14,10,697.14,69.71,627.43
ORD003918,PROD0192,2,561.58,20,1123.16,224.63,898.53
ORD003919,PROD0442,1,1437.48,20,1437.48,287.5,1149.98
ORD003919,PROD0121,3,3431.09,5,10293.27,514.66,9778.61
ORD003919,PROD0056,3,2598.43,25,7795.29,1948.82,5846.47
ORD003920,PROD0077,3,4889.74,5,14669.22,733.46,13935.76
ORD003920,PROD0031,1,116.43,25,116.43,29.11,87.32
ORD003920,PROD0434,2,838.83,20,1677.66,335.53,1342.13
ORD003921,PROD0370,1,3157.95,25,3157.95,789.49,2368.46
ORD003922,PROD0272,2,436.81,15,873.62,131.04,742.58
ORD003922,PROD0314,2,9356.93,0,18713.86,0.0,18713.86
ORD003922,PROD0370,1,3232.84,10,3232.84,323.28,2909.56
ORD003922,PROD0465,4,8700.73,0,34802.92,0.0,34802.92
ORD003922,PROD0197,4,1667.32,0,6669.28,0.0,6669.28
ORD003923,PROD0229,2,38579.16,0,77158.32,0.0,77158.32
ORD003923,PROD0282,2,40704.21,0,81408.42,0.0,81408.42
ORD003924,PROD0305,4,402.56,20,1610.24,322.05,1288.19
ORD003924,PROD0024,1,295.35,15,295.35,44.3,251.05
ORD003925,PROD0439,1,1052.43,0,1052.43,0.0,1052.43
ORD003926,PROD0416,1,6270.61,10,6270.61,627.06,5643.55
ORD003926,PROD0445,1,2576.16,5,2576.16,128.81,2447.35
ORD003926,PROD0189,1,13146.28,0,13146.28,0.0,13146.28
ORD003926,PROD0136,1,681.78,5,681.78,34.09,647.69
ORD003927,PROD0252,2,4143.97,5,8287.94,414.4,7873.54
ORD003928,PROD0310,1,495.58,5,495.58,24.78,470.8
ORD003928,PROD0086,4,854.13,25,3416.52,854.13,2562.39
ORD003928,PROD0147,3,512.5,0,1537.5,0.0,1537.5
ORD003929,PROD0117,1,890.96,0,890.96,0.0,890.96
ORD003929,PROD0311,1,2084.99,20,2084.99,417.0,1667.99
ORD003930,PROD0004,1,1679.03,5,1679.03,83.95,1595.08
ORD003930,PROD0282,2,42105.57,10,84211.14,8421.11,75790.03
ORD003930,PROD0159,1,9310.86,20,9310.86,1862.17,7448.69
ORD003931,PROD0294,2,1097.27,25,2194.54,548.64,1645.9
ORD003931,PROD0470,1,2205.12,0,2205.12,0.0,2205.12
ORD003932,PROD0314,1,9382.5,0,9382.5,0.0,9382.5
ORD003933,PROD0304,4,1205.28,5,4821.12,241.06,4580.06
ORD003933,PROD0371,2,936.21,25,1872.42,468.1,1404.32
ORD003933,PROD0487,1,10380.01,0,10380.01,0.0,10380.01
ORD003933,PROD0085,2,3802.15,5,7604.3,380.22,7224.08
ORD003933,PROD0320,1,1180.73,5,1180.73,59.04,1121.69
ORD003934,PROD0161,1,931.84,20,931.84,186.37,745.47
ORD003935,PROD0248,3,2318.82,15,6956.46,1043.47,5912.99
ORD003936,PROD0401,1,411.82,0,411.82,0.0,411.82
ORD003936,PROD0424,2,38016.75,20,76033.5,15206.7,60826.8
ORD003936,PROD0193,2,1380.18,10,2760.36,276.04,2484.32
ORD003937,PROD0197,3,1704.62,30,5113.86,1534.16,3579.7
ORD003937,PROD0376,4,14873.0,10,59492.0,5949.2,53542.8
ORD003938,PROD0412,1,528.38,20,528.38,105.68,422.7
ORD003938,PROD0292,4,61392.42,0,245569.68,0.0,245569.68
ORD003939,PROD0280,1,615.99,0,615.99,0.0,615.99
ORD003940,PROD0205,1,1364.47,15,1364.47,204.67,1159.8
ORD003941,PROD0161,4,950.05,15,3800.2,570.03,3230.17
ORD003942,PROD0404,2,480.53,5,961.06,48.05,913.01
ORD003943,PROD0072,3,905.11,5,2715.33,135.77,2579.56
ORD003944,PROD0427,2,720.28,10,1440.56,144.06,1296.5
ORD003945,PROD0108,3,644.26,15,1932.78,289.92,1642.86
ORD003946,PROD0248,1,2374.43,20,2374.43,474.89,1899.54
ORD003947,PROD0097,2,60919.72,0,121839.44,0.0,121839.44
ORD003948,PROD0364,1,962.01,0,962.01,0.0,962.01
ORD003948,PROD0205,1,1280.0,15,1280.0,192.0,1088.0
ORD003949,PROD0490,1,1075.0,10,1075.0,107.5,967.5
ORD003950,PROD0294,1,1127.16,10,1127.16,112.72,1014.44
ORD003950,PROD0278,1,1605.15,0,1605.15,0.0,1605.15
ORD003951,PROD0248,1,2368.11,0,2368.11,0.0,2368.11
ORD003952,PROD0012,1,1082.74,10,1082.74,108.27,974.47
ORD003953,PROD0004,1,1666.56,5,1666.56,83.33,1583.23
ORD003953,PROD0193,1,1309.26,10,1309.26,130.93,1178.33
ORD003953,PROD0300,3,320.57,10,961.71,96.17,865.54
ORD003954,PROD0458,3,15588.4,0,46765.2,0.0,46765.2
ORD003955,PROD0407,2,823.59,15,1647.18,247.08,1400.1
ORD003955,PROD0416,1,6585.03,20,6585.03,1317.01,5268.02
ORD003956,PROD0439,2,1052.57,10,2105.14,210.51,1894.63
ORD003956,PROD0113,1,3217.08,5,3217.08,160.85,3056.23
ORD003957,PROD0417,1,2468.57,10,2468.57,246.86,2221.71
ORD003957,PROD0017,3,10954.51,0,32863.53,0.0,32863.53
ORD003958,PROD0376,3,14396.27,5,43188.81,2159.44,41029.37
ORD003958,PROD0264,2,615.92,0,1231.84,0.0,1231.84
ORD003958,PROD0353,1,189.1,0,189.1,0.0,189.1
ORD003958,PROD0062,1,202.74,20,202.74,40.55,162.19
ORD003958,PROD0032,1,37883.32,5,37883.32,1894.17,35989.15
ORD003959,PROD0402,2,1812.55,0,3625.1,0.0,3625.1
ORD003960,PROD0460,2,365.93,5,731.86,36.59,695.27
ORD003960,PROD0052,3,38830.99,0,116492.97,0.0,116492.97
ORD003961,PROD0113,3,3529.85,0,10589.55,0.0,10589.55
ORD003961,PROD0416,2,6199.89,15,12399.78,1859.97,10539.81
ORD003962,PROD0039,4,309.22,20,1236.88,247.38,989.5
ORD003962,PROD0015,1,3521.42,10,3521.42,352.14,3169.28
ORD003963,PROD0500,2,5259.37,25,10518.74,2629.68,7889.06
ORD003964,PROD0475,3,2290.66,0,6871.98,0.0,6871.98
ORD003964,PROD0065,1,1715.82,15,1715.82,257.37,1458.45
ORD003965,PROD0087,3,597.77,15,1793.31,269.0,1524.31
ORD003965,PROD0364,2,952.98,0,1905.96,0.0,1905.96
ORD003965,PROD0084,2,6004.23,25,12008.46,3002.12,9006.34
ORD003966,PROD0303,1,1270.06,15,1270.06,190.51,1079.55
ORD003966,PROD0314,1,8943.64,0,8943.64,0.0,8943.64
ORD003966,PROD0454,2,2706.86,0,5413.72,0.0,5413.72
ORD003966,PROD0483,1,3036.52,5,3036.52,151.83,2884.69
ORD003966,PROD0072,1,952.57,10,952.57,95.26,857.31
ORD003967,PROD0465,2,8621.44,0,17242.88,0.0,17242.88
ORD003967,PROD0466,1,14520.72,0,14520.72,0.0,14520.72
ORD003968,PROD0016,1,3546.36,0,3546.36,0.0,3546.36
ORD003969,PROD0093,2,10920.84,20,21841.68,4368.34,17473.34
ORD003970,PROD0379,2,396.03,5,792.06,39.6,752.46
ORD003970,PROD0372,1,2599.78,15,2599.78,389.97,2209.81
ORD003971,PROD0224,2,202.16,0,404.32,0.0,404.32
ORD003972,PROD0305,1,434.12,20,434.12,86.82,347.3
ORD003972,PROD0498,1,4980.07,0,4980.07,0.0,4980.07
ORD003973,PROD0229,4,37229.52,5,148918.08,7445.9,141472.18
ORD003973,PROD0303,1,1229.26,20,1229.26,245.85,983.41
ORD003973,PROD0001,1,894.79,30,894.79,268.44,626.35
ORD003973,PROD0237,1,711.96,5,711.96,35.6,676.36
ORD003973,PROD0060,1,2365.53,0,2365.53,0.0,2365.53
ORD003974,PROD0049,1,170.68,10,170.68,17.07,153.61
ORD003974,PROD0185,3,869.31,0,2607.93,0.0,2607.93
ORD003975,PROD0391,2,1212.9,0,2425.8,0.0,2425.8
ORD003976,PROD0132,1,200.36,0,200.36,0.0,200.36
ORD003976,PROD0383,2,192.61,10,385.22,38.52,346.7
ORD003977,PROD0301,1,344.37,15,344.37,51.66,292.71
ORD003977,PROD0056,3,2641.19,15,7923.57,1188.54,6735.03
ORD003978,PROD0345,1,1062.04,0,1062.04,0.0,1062.04
ORD003979,PROD0174,2,364.79,30,729.58,218.87,510.71
ORD003979,PROD0138,2,61913.67,5,123827.34,6191.37,117635.97
ORD003980,PROD0310,2,485.6,0,971.2,0.0,971.2
ORD003980,PROD0154,5,464.77,15,2323.85,348.58,1975.27
ORD003980,PROD0205,1,1273.53,15,1273.53,191.03,1082.5
ORD003980,PROD0102,5,817.2,5,4086.0,204.3,3881.7
ORD003980,PROD0378,2,1173.52,10,2347.04,234.7,2112.34
ORD003981,PROD0313,1,1046.75,5,1046.75,52.34,994.41
ORD003982,PROD0039,1,311.07,15,311.07,46.66,264.41
ORD003982,PROD0376,3,14361.99,10,43085.97,4308.6,38777.37
ORD003983,PROD0368,4,2387.86,5,9551.44,477.57,9073.87
ORD003983,PROD0416,2,6587.12,5,13174.24,658.71,12515.53
ORD003984,PROD0434,1,900.76,0,900.76,0.0,900.76
ORD003984,PROD0412,1,531.78,0,531.78,0.0,531.78
ORD003984,PROD0216,4,703.5,5,2814.0,140.7,2673.3
ORD003985,PROD0386,2,673.83,10,1347.66,134.77,1212.89
ORD003985,PROD0191,2,755.53,10,1511.06,151.11,1359.95
ORD003986,PROD0424,1,37859.95,20,37859.95,7571.99,30287.96
ORD003986,PROD0123,1,1063.59,10,1063.59,106.36,957.23
ORD003986,PROD0009,1,219.11,5,219.11,10.96,208.15
ORD003986,PROD0345,1,1066.23,20,1066.23,213.25,852.98
ORD003987,PROD0269,1,6556.38,0,6556.38,0.0,6556.38
ORD003987,PROD0334,1,8864.6,30,8864.6,2659.38,6205.22
ORD003987,PROD0033,1,450.13,15,450.13,67.52,382.61
ORD003988,PROD0490,1,1043.78,0,1043.78,0.0,1043.78
ORD003988,PROD0405,4,488.74,5,1954.96,97.75,1857.21
ORD003988,PROD0130,3,309.25,5,927.75,46.39,881.36
ORD003989,PROD0009,1,228.77,5,228.77,11.44,217.33
ORD003990,PROD0090,2,39600.36,20,79200.72,15840.14,63360.58
ORD003990,PROD0493,3,3523.96,0,10571.88,0.0,10571.88
ORD003991,PROD0361,2,1207.66,20,2415.32,483.06,1932.26
ORD003991,PROD0283,4,6029.37,15,24117.48,3617.62,20499.86
ORD003991,PROD0128,2,1673.08,20,3346.16,669.23,2676.93
ORD003992,PROD0060,3,2248.01,5,6744.03,337.2,6406.83
ORD003992,PROD0494,1,826.71,5,826.71,41.34,785.37
ORD003992,PROD0042,3,2961.64,10,8884.92,888.49,7996.43
ORD003992,PROD0434,1,829.78,0,829.78,0.0,829.78
ORD003992,PROD0170,2,8858.79,5,17717.58,885.88,16831.7
ORD003993,PROD0117,1,890.48,0,890.48,0.0,890.48
ORD003993,PROD0092,1,372.86,5,372.86,18.64,354.22
ORD003993,PROD0450,1,5535.04,10,5535.04,553.5,4981.54
ORD003993,PROD0155,1,3592.13,10,3592.13,359.21,3232.92
ORD003994,PROD0097,1,64597.96,25,64597.96,16149.49,48448.47
ORD003994,PROD0310,1,492.28,10,492.28,49.23,443.05
ORD003994,PROD0315,5,2119.3,0,10596.5,0.0,10596.5
ORD003994,PROD0191,4,781.77,15,3127.08,469.06,2658.02
ORD003995,PROD0241,2,144.75,0,289.5,0.0,289.5
ORD003995,PROD0170,1,8843.29,15,8843.29,1326.49,7516.8
ORD003996,PROD0444,1,788.12,5,788.12,39.41,748.71
ORD003997,PROD0315,1,2067.0,5,2067.0,103.35,1963.65
ORD003997,PROD0363,4,182.9,0,731.6,0.0,731.6
ORD003998,PROD0314,2,8677.34,10,17354.68,1735.47,15619.21
ORD003998,PROD0407,5,851.85,15,4259.25,638.89,3620.36
ORD003999,PROD0394,1,1781.58,0,1781.58,0.0,1781.58
ORD003999,PROD0396,5,410.1,30,2050.5,615.15,1435.35
ORD003999,PROD0380,3,711.34,5,2134.02,106.7,2027.32
ORD004000,PROD0494,2,863.74,0,1727.48,0.0,1727.48
ORD004001,PROD0407,2,829.84,15,1659.68,248.95,1410.73
ORD004002,PROD0492,1,780.43,0,780.43,0.0,780.43
ORD004003,PROD0449,1,336.34,0,336.34,0.0,336.34
ORD004003,PROD0413,1,4737.86,0,4737.86,0.0,4737.86
ORD004003,PROD0344,2,31229.23,10,62458.46,6245.85,56212.61
ORD004004,PROD0120,4,1133.02,30,4532.08,1359.62,3172.46
ORD004004,PROD0213,1,1962.96,25,1962.96,490.74,1472.22
ORD004004,PROD0425,1,4738.67,10,4738.67,473.87,4264.8
ORD004005,PROD0379,2,386.94,30,773.88,232.16,541.72
ORD004005,PROD0029,3,311.98,10,935.94,93.59,842.35
ORD004005,PROD0494,3,845.95,10,2537.85,253.78,2284.07
ORD004006,PROD0182,4,1681.98,0,6727.92,0.0,6727.92
ORD004006,PROD0439,1,1118.55,15,1118.55,167.78,950.77
ORD004007,PROD0454,3,2664.16,5,7992.48,399.62,7592.86
ORD004007,PROD0054,5,409.86,15,2049.3,307.4,1741.9
ORD004007,PROD0490,1,1039.4,10,1039.4,103.94,935.46
ORD004007,PROD0178,1,9779.64,20,9779.64,1955.93,7823.71
ORD004008,PROD0311,1,2259.25,0,2259.25,0.0,2259.25
ORD004009,PROD0435,2,167.7,0,335.4,0.0,335.4
ORD004010,PROD0434,1,874.64,0,874.64,0.0,874.64
ORD004010,PROD0416,3,6375.5,20,19126.5,3825.3,15301.2
ORD004010,PROD0288,1,347.63,0,347.63,0.0,347.63
ORD004011,PROD0464,1,958.13,0,958.13,0.0,958.13
ORD004011,PROD0088,1,1086.56,10,1086.56,108.66,977.9
ORD004011,PROD0153,3,373.03,20,1119.09,223.82,895.27
ORD004012,PROD0480,1,2404.63,0,2404.63,0.0,2404.63
ORD004013,PROD0442,3,1470.6,0,4411.8,0.0,4411.8
ORD004013,PROD0117,2,897.1,5,1794.2,89.71,1704.49
ORD004014,PROD0154,2,498.89,5,997.78,49.89,947.89
ORD004014,PROD0063,1,757.48,5,757.48,37.87,719.61
ORD004014,PROD0182,3,1785.39,0,5356.17,0.0,5356.17
ORD004015,PROD0424,2,39235.12,0,78470.24,0.0,78470.24
ORD004015,PROD0426,4,1777.4,5,7109.6,355.48,6754.12
ORD004016,PROD0343,2,4295.04,5,8590.08,429.5,8160.58
ORD004017,PROD0201,2,671.54,5,1343.08,67.15,1275.93
ORD004017,PROD0293,2,4024.08,10,8048.16,804.82,7243.34
ORD004017,PROD0400,1,1817.53,0,1817.53,0.0,1817.53
ORD004017,PROD0311,3,2205.19,15,6615.57,992.34,5623.23
ORD004018,PROD0268,2,2085.51,15,4171.02,625.65,3545.37
ORD004019,PROD0068,1,2721.75,0,2721.75,0.0,2721.75
ORD004019,PROD0097,1,61941.25,15,61941.25,9291.19,52650.06
ORD004019,PROD0282,1,43167.19,0,43167.19,0.0,43167.19
ORD004019,PROD0323,1,300.34,15,300.34,45.05,255.29
ORD004020,PROD0294,1,1128.47,0,1128.47,0.0,1128.47
ORD004020,PROD0229,4,37050.56,15,148202.24,22230.34,125971.9
ORD004020,PROD0130,1,318.74,15,318.74,47.81,270.93
ORD004020,PROD0386,4,672.74,20,2690.96,538.19,2152.77
ORD004021,PROD0152,3,3166.81,10,9500.43,950.04,8550.39
ORD004022,PROD0434,3,874.54,15,2623.62,393.54,2230.08
ORD004022,PROD0152,3,3222.52,5,9667.56,483.38,9184.18
ORD004023,PROD0358,1,2310.55,10,2310.55,231.06,2079.49
ORD004023,PROD0099,1,345.42,15,345.42,51.81,293.61
ORD004024,PROD0260,1,941.02,0,941.02,0.0,941.02
ORD004025,PROD0336,1,1768.09,15,1768.09,265.21,1502.88
ORD004025,PROD0319,2,605.82,15,1211.64,181.75,1029.89
ORD004026,PROD0403,1,8469.59,15,8469.59,1270.44,7199.15
ORD004026,PROD0336,2,1743.87,0,3487.74,0.0,3487.74
ORD004027,PROD0465,1,8572.07,10,8572.07,857.21,7714.86
ORD004027,PROD0174,1,365.1,0,365.1,0.0,365.1
ORD004028,PROD0451,1,5768.24,5,5768.24,288.41,5479.83
ORD004028,PROD0279,1,1623.19,15,1623.19,243.48,1379.71
ORD004028,PROD0400,3,1817.0,0,5451.0,0.0,5451.0
ORD004028,PROD0310,4,517.28,0,2069.12,0.0,2069.12
ORD004029,PROD0337,2,1297.22,25,2594.44,648.61,1945.83
ORD004029,PROD0465,2,8772.89,20,17545.78,3509.16,14036.62
ORD004030,PROD0349,2,1480.83,5,2961.66,148.08,2813.58
ORD004031,PROD0012,3,1140.06,10,3420.18,342.02,3078.16
ORD004031,PROD0423,1,1171.72,25,1171.72,292.93,878.79
ORD004031,PROD0301,1,365.04,10,365.04,36.5,328.54
ORD004031,PROD0465,2,8556.68,0,17113.36,0.0,17113.36
ORD004031,PROD0024,1,299.05,5,299.05,14.95,284.1
ORD004032,PROD0243,3,1035.67,15,3107.01,466.05,2640.96
ORD004032,PROD0160,5,748.36,5,3741.8,187.09,3554.71
ORD004032,PROD0051,1,1210.6,0,1210.6,0.0,1210.6
ORD004032,PROD0434,2,895.04,0,1790.08,0.0,1790.08
ORD004033,PROD0478,1,8912.39,20,8912.39,1782.48,7129.91
ORD004033,PROD0405,1,472.28,0,472.28,0.0,472.28
ORD004033,PROD0412,1,524.51,10,524.51,52.45,472.06
ORD004034,PROD0353,1,191.43,0,191.43,0.0,191.43
ORD004035,PROD0147,1,528.3,10,528.3,52.83,475.47
ORD004035,PROD0305,2,407.91,0,815.82,0.0,815.82
ORD004036,PROD0439,1,1129.98,20,1129.98,226.0,903.98
ORD004037,PROD0266,1,6992.92,25,6992.92,1748.23,5244.69
ORD004038,PROD0296,1,1094.49,20,1094.49,218.9,875.59
ORD004038,PROD0098,1,1268.34,20,1268.34,253.67,1014.67
ORD004038,PROD0064,4,3576.58,0,14306.32,0.0,14306.32
ORD004038,PROD0069,1,23037.08,5,23037.08,1151.85,21885.23
ORD004039,PROD0379,2,405.78,0,811.56,0.0,811.56
ORD004040,PROD0036,3,2347.15,10,7041.45,704.14,6337.31
ORD004040,PROD0300,2,311.18,0,622.36,0.0,622.36
ORD004041,PROD0382,1,323.12,20,323.12,64.62,258.5
ORD004041,PROD0453,2,4886.23,10,9772.46,977.25,8795.21
ORD004041,PROD0178,1,9696.57,5,9696.57,484.83,9211.74
ORD004042,PROD0314,2,9306.94,0,18613.88,0.0,18613.88
ORD004043,PROD0434,3,900.33,10,2700.99,270.1,2430.89
ORD004043,PROD0303,2,1222.4,10,2444.8,244.48,2200.32
ORD004044,PROD0021,1,9905.79,5,9905.79,495.29,9410.5
ORD004044,PROD0479,1,1284.14,10,1284.14,128.41,1155.73
ORD004044,PROD0175,1,407.62,0,407.62,0.0,407.62
ORD004045,PROD0126,1,702.98,0,702.98,0.0,702.98
ORD004045,PROD0376,3,14596.16,5,43788.48,2189.42,41599.06
ORD004046,PROD0161,1,1023.98,0,1023.98,0.0,1023.98
ORD004046,PROD0037,1,1672.15,10,1672.15,167.22,1504.93
ORD004047,PROD0078,1,4151.26,20,4151.26,830.25,3321.01
ORD004048,PROD0268,1,2213.52,0,2213.52,0.0,2213.52
ORD004048,PROD0416,3,6008.25,0,18024.75,0.0,18024.75
ORD004049,PROD0307,2,13243.19,30,26486.38,7945.91,18540.47
ORD004049,PROD0063,2,762.8,10,1525.6,152.56,1373.04
ORD004049,PROD0363,3,181.48,0,544.44,0.0,544.44
ORD004050,PROD0170,1,9173.74,5,9173.74,458.69,8715.05
ORD004050,PROD0291,1,529.94,5,529.94,26.5,503.44
ORD004050,PROD0442,2,1491.34,0,2982.68,0.0,2982.68
ORD004051,PROD0439,1,1110.55,0,1110.55,0.0,1110.55
ORD004051,PROD0061,2,3096.74,10,6193.48,619.35,5574.13
ORD004051,PROD0062,2,207.75,5,415.5,20.78,394.72
ORD004051,PROD0127,2,677.55,25,1355.1,338.78,1016.32
ORD004052,PROD0189,1,14237.05,5,14237.05,711.85,13525.2
ORD004053,PROD0060,3,2339.74,5,7019.22,350.96,6668.26
ORD004053,PROD0454,1,2809.08,5,2809.08,140.45,2668.63
ORD004054,PROD0380,1,755.18,5,755.18,37.76,717.42
ORD004054,PROD0444,5,735.32,15,3676.6,551.49,3125.11
ORD004055,PROD0402,4,1740.57,5,6962.28,348.11,6614.17
ORD004056,PROD0436,1,2098.1,10,2098.1,209.81,1888.29
ORD004056,PROD0376,2,14002.01,10,28004.02,2800.4,25203.62
ORD004057,PROD0416,1,6023.25,30,6023.25,1806.98,4216.27
ORD004057,PROD0294,1,1087.61,0,1087.61,0.0,1087.61
ORD004057,PROD0376,1,14823.23,0,14823.23,0.0,14823.23
ORD004057,PROD0128,5,1664.29,5,8321.45,416.07,7905.38
ORD004058,PROD0157,1,1040.97,10,1040.97,104.1,936.87
ORD004059,PROD0092,1,365.34,0,365.34,0.0,365.34
ORD004059,PROD0485,1,3454.68,5,3454.68,172.73,3281.95
ORD004060,PROD0438,1,1630.64,5,1630.64,81.53,1549.11
ORD004060,PROD0060,4,2302.3,10,9209.2,920.92,8288.28
ORD004060,PROD0229,3,36897.84,5,110693.52,5534.68,105158.84
ORD004060,PROD0157,1,1036.09,0,1036.09,0.0,1036.09
ORD004061,PROD0369,3,314.29,15,942.87,141.43,801.44
ORD004062,PROD0137,1,536.61,10,536.61,53.66,482.95
ORD004062,PROD0136,1,696.92,10,696.92,69.69,627.23
ORD004062,PROD0379,4,381.88,0,1527.52,0.0,1527.52
ORD004062,PROD0069,5,25010.0,0,125050.0,0.0,125050.0
ORD004063,PROD0311,1,2206.19,10,2206.19,220.62,1985.57
ORD004064,PROD0208,2,10319.79,10,20639.58,2063.96,18575.62
ORD004065,PROD0416,1,6323.71,5,6323.71,316.19,6007.52
ORD004065,PROD0068,1,2733.86,0,2733.86,0.0,2733.86
ORD004065,PROD0288,2,364.1,0,728.2,0.0,728.2
ORD004066,PROD0323,1,320.92,20,320.92,64.18,256.74
ORD004067,PROD0123,1,1062.45,10,1062.45,106.24,956.21
ORD004067,PROD0205,4,1283.67,0,5134.68,0.0,5134.68
ORD004068,PROD0490,1,1030.95,10,1030.95,103.1,927.85
ORD004068,PROD0282,1,43468.28,0,43468.28,0.0,43468.28
ORD004068,PROD0229,3,38317.21,10,114951.63,11495.16,103456.47
ORD004069,PROD0148,1,26813.93,20,26813.93,5362.79,21451.14
ORD004069,PROD0123,2,1013.49,15,2026.98,304.05,1722.93
ORD004070,PROD0015,2,3515.29,15,7030.58,1054.59,5975.99
ORD004070,PROD0480,2,2533.8,0,5067.6,0.0,5067.6
ORD004071,PROD0190,3,1190.35,0,3571.05,0.0,3571.05
ORD004072,PROD0128,1,1636.76,15,1636.76,245.51,1391.25
ORD004072,PROD0494,1,876.95,25,876.95,219.24,657.71
ORD004072,PROD0373,1,346.05,15,346.05,51.91,294.14
ORD004073,PROD0205,1,1257.62,5,1257.62,62.88,1194.74
ORD004073,PROD0193,1,1346.96,0,1346.96,0.0,1346.96
ORD004074,PROD0176,2,4557.36,0,9114.72,0.0,9114.72
ORD004075,PROD0063,1,723.71,5,723.71,36.19,687.52
ORD004076,PROD0272,2,456.2,20,912.4,182.48,729.92
ORD004076,PROD0417,1,2561.38,0,2561.38,0.0,2561.38
ORD004077,PROD0234,1,1394.21,0,1394.21,0.0,1394.21
ORD004077,PROD0107,2,37333.0,0,74666.0,0.0,74666.0
ORD004077,PROD0391,1,1195.15,25,1195.15,298.79,896.36
ORD004077,PROD0189,2,13710.67,25,27421.34,6855.34,20566.0
ORD004078,PROD0117,1,917.61,0,917.61,0.0,917.61
ORD004078,PROD0387,1,187.24,10,187.24,18.72,168.52
ORD004078,PROD0387,1,185.65,15,185.65,27.85,157.8
ORD004079,PROD0483,2,3070.97,0,6141.94,0.0,6141.94
ORD004080,PROD0249,1,3003.85,15,3003.85,450.58,2553.27
ORD004081,PROD0203,1,5583.53,0,5583.53,0.0,5583.53
ORD004082,PROD0058,1,633.12,0,633.12,0.0,633.12
ORD004082,PROD0045,1,2337.2,0,2337.2,0.0,2337.2
ORD004083,PROD0249,1,3080.25,5,3080.25,154.01,2926.24
ORD004083,PROD0193,5,1296.14,5,6480.7,324.04,6156.66
ORD004083,PROD0446,2,1726.43,0,3452.86,0.0,3452.86
ORD004084,PROD0092,3,375.02,15,1125.06,168.76,956.3
ORD004085,PROD0092,1,378.04,5,378.04,18.9,359.14
ORD004085,PROD0092,4,379.45,5,1517.8,75.89,1441.91
ORD004085,PROD0016,2,3333.57,0,6667.14,0.0,6667.14
ORD004085,PROD0014,4,10977.7,5,43910.8,2195.54,41715.26
ORD004085,PROD0493,1,3556.69,10,3556.69,355.67,3201.02
ORD004086,PROD0102,1,811.35,15,811.35,121.7,689.65
ORD004086,PROD0215,1,161.8,0,161.8,0.0,161.8
ORD004086,PROD0097,1,59675.12,20,59675.12,11935.02,47740.1
ORD004087,PROD0143,1,3485.01,10,3485.01,348.5,3136.51
ORD004088,PROD0416,2,6254.71,5,12509.42,625.47,11883.95
ORD004089,PROD0490,1,1065.75,5,1065.75,53.29,1012.46
ORD004090,PROD0333,2,4662.68,0,9325.36,0.0,9325.36
ORD004090,PROD0382,1,326.91,5,326.91,16.35,310.56
ORD004091,PROD0403,1,8234.27,25,8234.27,2058.57,6175.7
ORD004091,PROD0283,1,6003.47,25,6003.47,1500.87,4502.6
ORD004092,PROD0201,2,633.97,10,1267.94,126.79,1141.15
ORD004093,PROD0097,1,62993.63,0,62993.63,0.0,62993.63
ORD004093,PROD0364,1,1001.37,10,1001.37,100.14,901.23
ORD004094,PROD0310,2,517.31,5,1034.62,51.73,982.89
ORD004094,PROD0004,1,1726.58,30,1726.58,517.97,1208.61
ORD004094,PROD0093,1,11000.74,0,11000.74,0.0,11000.74
ORD004094,PROD0189,1,13442.88,15,13442.88,2016.43,11426.45
ORD004095,PROD0190,2,1214.25,0,2428.5,0.0,2428.5
ORD004095,PROD0310,1,504.93,0,504.93,0.0,504.93
ORD004095,PROD0456,3,351.27,10,1053.81,105.38,948.43
ORD004096,PROD0035,3,2411.12,0,7233.36,0.0,7233.36
ORD004096,PROD0340,5,5230.25,20,26151.25,5230.25,20921.0
ORD004096,PROD0011,2,922.71,15,1845.42,276.81,1568.61
ORD004096,PROD0033,4,451.38,0,1805.52,0.0,1805.52
ORD004097,PROD0456,1,350.64,0,350.64,0.0,350.64
ORD004098,PROD0456,1,352.15,0,352.15,0.0,352.15
ORD004098,PROD0216,1,740.18,10,740.18,74.02,666.16
ORD004099,PROD0205,2,1373.47,10,2746.94,274.69,2472.25
ORD004099,PROD0427,1,716.64,10,716.64,71.66,644.98
ORD004099,PROD0292,4,60420.72,10,241682.88,24168.29,217514.59
ORD004100,PROD0375,1,154.85,15,154.85,23.23,131.62
ORD004100,PROD0409,3,994.11,10,2982.33,298.23,2684.1
ORD004101,PROD0019,4,652.1,15,2608.4,391.26,2217.14
ORD004101,PROD0259,4,1842.22,0,7368.88,0.0,7368.88
ORD004102,PROD0407,1,823.56,5,823.56,41.18,782.38
ORD004103,PROD0246,1,3081.66,20,3081.66,616.33,2465.33
ORD004103,PROD0126,1,686.23,20,686.23,137.25,548.98
ORD004103,PROD0377,3,632.83,15,1898.49,284.77,1613.72
ORD004103,PROD0470,2,2337.51,0,4675.02,0.0,4675.02
ORD004104,PROD0161,1,1020.91,0,1020.91,0.0,1020.91
